,average_artificial_time_cal,average_idle_time1,average_idle_time2,average_dial_interval,busy_ration1,busy_ration2,call_num,customer_num,loss_ration,max_wait_time,seconds_delay,time
17,26.94122026666668,44.52610305027933,35.308412194871785,26.11275646,0.37828189948958624,0.4629204792543692,1.0,500.0,0.1176470588235294,27.0,2.0,2022-06-17 15:28:04.270495
18,26.701034095890414,19.43366716551724,10.66416942696629,13.490359384000001,0.5804371501500489,0.7173680189497817,1.0,500.0,0.3080568720379147,12.0,3.0,2022-06-17 15:28:05.106872
19,27.64361449685533,23.705674253164567,14.409339583783796,16.266806296000002,0.5399122739485428,0.6725484480154441,1.0,500.0,0.2570093457943925,15.0,3.0,2022-06-17 15:28:05.925828
20,25.82317909139783,27.08978980000002,19.070500439024407,19.610487502,0.4893782119864051,0.6016746657612858,1.0,500.0,0.1388888888888889,18.0,3.0,2022-06-17 15:28:06.743411
21,26.19222641758241,33.25040067403317,25.35378750000001,21.662579128,0.4419887987748679,0.5392489046763618,1.0,500.0,0.12077294685990338,21.0,3.0,2022-06-17 15:28:07.531283
22,26.43255583417084,34.8149846919192,26.97044604225353,24.361073564,0.4328055427883027,0.5273188192446737,1.0,500.0,0.0995475113122172,24.0,3.0,2022-06-17 15:28:08.333722
23,26.673455589887627,46.410467853107356,38.129196546875015,26.106719026,0.3662769430311977,0.4352331743736367,1.0,500.0,0.10552763819095476,27.0,3.0,2022-06-17 15:28:09.088251
24,26.625355763888887,21.04207727972028,12.627351857988165,13.80251524,0.5602824745509799,0.6881483018479909,1.0,500.0,0.2871287128712871,12.0,4.0,2022-06-17 15:28:09.905729
25,29.258353555555548,28.158819706293716,17.832360197604796,16.569550952,0.5113163614970826,0.6385879626879072,1.0,500.0,0.2653061224489796,15.0,4.0,2022-06-17 15:28:10.691605
26,27.025558565714263,27.798333080459795,19.378525929292948,19.503132118,0.4943846482880173,0.5989133769450211,1.0,500.0,0.17452830188679244,18.0,4.0,2022-06-17 15:28:11.493672
27,27.61132666666668,31.425468785340296,22.80725085714284,22.819877624,0.4689971609141742,0.5762848963345786,1.0,500.0,0.1111111111111111,21.0,4.0,2022-06-17 15:28:12.295448
28,27.941757715789482,36.688163989418,29.622106568627448,24.538225078000004,0.4336302609030462,0.5064190769839088,1.0,500.0,0.107981220657277,24.0,4.0,2022-06-17 15:28:13.081971
29,27.993810393442626,44.86582343406593,33.59304838571429,26.689557398,0.3855128622343417,0.4691223080963918,1.0,500.0,0.14485981308411214,27.0,4.0,2022-06-17 15:28:13.882959
30,26.542435639999994,21.07718560402685,12.19450208670521,14.374717944,0.5590340151641389,0.7037786360058192,1.0,500.0,0.2682926829268293,12.0,5.0,2022-06-17 15:28:14.702449
31,28.32537052147241,24.251957925925907,15.293089874316928,17.101512246,0.5402662112783917,0.6725153609743778,1.0,500.0,0.2418604651162791,15.0,5.0,2022-06-17 15:28:15.516945
32,25.224777810810803,29.34161926630435,20.62396306403941,20.45862525,0.4636243464698217,0.5840555667052565,1.0,500.0,0.13953488372093026,18.0,5.0,2022-06-17 15:28:16.348424
33,27.94818446994534,34.65928084615386,26.25523510552765,23.079601831999998,0.4477579059757205,0.5425879936384597,1.0,500.0,0.1201923076923077,21.0,5.0,2022-06-17 15:28:17.133334
34,28.00907584408603,39.623781227027024,31.446844736318397,25.024128995999998,0.415442719305641,0.4959512264601453,1.0,500.0,0.09268292682926828,24.0,5.0,2022-06-17 15:28:17.902914
35,27.447074050847462,48.99949462499999,40.69904366489361,27.073880136,0.3603409400923221,0.4324732447724584,1.0,500.0,0.08290155440414508,27.0,5.0,2022-06-17 15:28:18.641411
36,27.8447125704698,20.656128763513507,11.983533374999995,14.392458935999999,0.5757535233050115,0.7073118401311853,1.0,500.0,0.2904761904761905,12.0,6.0,2022-06-17 15:28:19.473220
37,26.466651736842127,25.049703011764684,16.561756984042535,17.582158432,0.5152174646414108,0.6455461318958124,1.0,500.0,0.18571428571428567,15.0,6.0,2022-06-17 15:28:20.290833
38,26.21487654497353,27.76545479255321,20.13002841545895,20.2896394,0.48696282931074203,0.5904556635763101,1.0,500.0,0.1409090909090909,18.0,6.0,2022-06-17 15:28:21.092349
39,28.062567248677247,33.87929964361701,25.899777512315264,23.316559878000003,0.4543617350441889,0.5495935332503034,1.0,500.0,0.11267605633802814,21.0,6.0,2022-06-17 15:28:21.892709
40,27.27330415500001,36.30794536180903,29.483011533333322,25.336602438000003,0.4301802681011927,0.511714450862,1.0,500.0,0.08256880733944955,24.0,6.0,2022-06-17 15:28:22.695270
41,27.455338551219487,40.03419106372552,33.21055099056605,27.561030474000002,0.4079894236562427,0.4896358238572362,1.0,500.0,0.0639269406392694,27.0,6.0,2022-06-17 15:28:23.497536
42,27.725180437125754,17.743668078313245,10.261432973684204,15.096206517999999,0.6111902987186852,0.742636346298946,1.0,500.0,0.2643171806167401,12.0,7.0,2022-06-17 15:28:24.363441
43,27.293958541899446,22.36061416853931,15.546304099476426,17.927912566,0.5510629864255168,0.6650791314049253,1.0,500.0,0.17889908256880735,15.0,7.0,2022-06-17 15:28:25.198872
44,26.377207927461143,27.566387635416657,19.800358213270126,20.922142166,0.4902757080414533,0.5976446816015336,1.0,500.0,0.14222222222222222,18.0,7.0,2022-06-17 15:28:26.033102
45,26.86482233163265,33.87239267179487,26.64721280676328,23.748102864,0.4435745059341268,0.5353256831783603,1.0,500.0,0.07547169811320754,21.0,7.0,2022-06-17 15:28:26.838547
46,26.80570706829267,36.32233092156864,28.981191762790715,26.169979788000003,0.4258195808499816,0.5171644927541869,1.0,500.0,0.059633027522935776,24.0,7.0,2022-06-17 15:28:27.654608
47,27.82667110215053,45.08181909189189,36.87527835820895,27.39867906,0.38293874896285945,0.4516138474400816,1.0,500.0,0.08374384236453201,27.0,7.0,2022-06-17 15:28:28.425415
48,26.435357705521465,20.62365523456791,12.23983404301076,15.24366604,0.5632635119733235,0.7024038581866585,1.0,500.0,0.25229357798165136,12.0,8.0,2022-06-17 15:28:29.275064
49,27.984521532544374,23.645326684523802,15.736980352941167,17.701047368,0.5434949861566685,0.6618152960600521,1.0,500.0,0.1875,15.0,8.0,2022-06-17 15:28:30.093799
50,25.911393153846163,34.00072466666666,26.770607038674026,20.181907962,0.4339472373013561,0.5198286394789459,1.0,500.0,0.13333333333333333,18.0,8.0,2022-06-17 15:28:30.878355
51,26.45176754404145,34.80342799479166,27.811660321951212,23.566796828,0.43310397366764136,0.5163168709722905,1.0,500.0,0.07655502392344497,21.0,8.0,2022-06-17 15:28:31.680638
52,27.179511363636365,46.10264988571429,38.32097082065217,25.839854666,0.37221900259090224,0.4513459940704013,1.0,500.0,0.05882352941176471,24.0,8.0,2022-06-17 15:28:32.419611
53,26.701109307692303,44.56329051030928,35.72281291904762,27.934917808,0.3758820615757911,0.4584324575953846,1.0,500.0,0.08018867924528301,27.0,8.0,2022-06-17 15:28:33.222638
54,26.944347576923075,21.656618787096768,12.845912796703296,15.121740514,0.5559875508819954,0.6907503944315305,1.0,500.0,0.2463768115942029,12.0,9.0,2022-06-17 15:28:34.039067
55,26.003722018633532,29.11351083750001,21.445888385474863,17.729952544,0.4733422706323197,0.5659787720533719,1.0,500.0,0.17435897435897435,15.0,9.0,2022-06-17 15:28:34.842288
56,27.55291847282609,30.87242771584698,21.89425744390244,21.41744123,0.472950083715626,0.5812893976412068,1.0,500.0,0.12796208530805686,18.0,9.0,2022-06-17 15:28:35.642475
57,27.0588709222798,35.55454611458333,27.692920183574877,24.111348434,0.4334329512470801,0.5242332967797743,1.0,500.0,0.11059907834101383,21.0,9.0,2022-06-17 15:28:36.443662
58,27.083637345,39.29905384924624,31.72288138207548,26.466687048,0.4092037163714662,0.4919445997001526,1.0,500.0,0.07407407407407407,24.0,9.0,2022-06-17 15:28:37.243396
59,25.733393546391746,46.59822046113991,40.07902734000001,28.068354462,0.35695502487115377,0.4268584720764708,1.0,500.0,0.05825242718446603,27.0,9.0,2022-06-17 15:28:38.030206
60,25.529796831683182,11.242424349999983,1.7733280563380154,7.418847536,0.6963765164915192,0.9319931257128258,2.0,500.0,0.5429864253393665,12.0,0.0,2022-06-17 15:28:38.785016
61,26.37216443750001,12.79858299099098,3.031776480263153,8.771304124,0.6752315682751348,0.8946511721442736,2.0,500.0,0.4509803921568628,15.0,0.0,2022-06-17 15:28:39.507969
62,26.31150689830509,16.357012068376072,6.930275958333336,10.06725989,0.6186590319278997,0.8011449387033894,2.0,500.0,0.42439024390243896,18.0,0.0,2022-06-17 15:28:40.231746
63,27.42140385496183,16.28869176923077,6.437875281437124,11.503099098,0.6291368404916199,0.8117031015684815,2.0,500.0,0.3701923076923077,21.0,0.0,2022-06-17 15:28:40.926971
64,25.948909825503346,15.376923777027034,6.449807461956527,12.30578745,0.6294821092370194,0.8067842257885424,2.0,500.0,0.3659574468085106,24.0,0.0,2022-06-17 15:28:41.699382
65,26.69260110687023,21.3352532076923,11.354767343558276,12.524609354,0.5576644061988874,0.7048270346957966,2.0,500.0,0.3820754716981132,27.0,0.0,2022-06-17 15:28:42.407196
66,26.40839779166668,13.776452747368415,2.565458630434779,7.65180003,0.6595282263602759,0.9078990302284158,2.0,500.0,0.5555555555555556,12.0,1.0,2022-06-17 15:28:43.162464
67,28.28152932456141,11.702805699115029,2.6779132913907167,9.087284466,0.7091358777234712,0.9110603993742954,2.0,500.0,0.5107296137339056,15.0,1.0,2022-06-17 15:28:43.934387
68,26.16755176991149,18.66603897321429,8.018425136054427,10.051817824,0.5858179182606356,0.7664781464292972,2.0,500.0,0.4292929292929293,18.0,1.0,2022-06-17 15:28:44.642198
69,26.279536802919704,16.420063125000006,7.243828302325588,11.608130438,0.6171839808718951,0.7864139093457844,2.0,500.0,0.3598130841121495,21.0,1.0,2022-06-17 15:28:45.367001
70,25.794786539568356,18.862429499999994,10.02314566071428,12.340263832,0.5793780035797421,0.7278999711173514,2.0,500.0,0.31527093596059114,24.0,1.0,2022-06-17 15:28:46.076546
71,27.43195576086957,19.540748671532842,10.305898265060236,12.980968286,0.5857635833165904,0.7352838431049448,2.0,500.0,0.3333333333333333,27.0,1.0,2022-06-17 15:28:46.800070
72,26.1266813173077,12.107604902912614,2.6302598992805715,7.888851829999999,0.6854182411846671,0.90777439029966,2.0,500.0,0.5251141552511416,12.0,2.0,2022-06-17 15:28:47.554548
73,26.795781172727274,13.853158495412845,3.723022823529413,8.892464634,0.6612486721220098,0.8722111874057396,2.0,500.0,0.4554455445544554,15.0,2.0,2022-06-17 15:28:48.278654
74,26.047834793893127,14.211394276923075,5.179168900584794,10.585517677999999,0.6487509683767879,0.8316196998421225,2.0,500.0,0.3906976744186047,18.0,2.0,2022-06-17 15:28:49.005138
75,27.93704962411345,14.946329507142885,5.643642062146911,12.199926086,0.6530800090532636,0.8343850773174503,2.0,500.0,0.3815789473684211,21.0,2.0,2022-06-17 15:28:49.775193
76,25.982225292517,16.937180102739735,8.215917098360663,12.629864395999999,0.6070019646989474,0.761051914101085,2.0,500.0,0.3408071748878924,24.0,2.0,2022-06-17 15:28:50.514683
77,26.176314255033564,18.006455966216212,8.978470790960444,13.105430508,0.5940801796643994,0.7579383777973401,2.0,500.0,0.3288288288288289,27.0,2.0,2022-06-17 15:28:51.278641
78,26.366375904255325,14.103370215053758,3.5366874887218005,7.626365182000001,0.6539326728872072,0.8758910587356955,2.0,500.0,0.5204081632653061,12.0,3.0,2022-06-17 15:28:51.986594
79,27.614383396396388,13.474269754545455,3.0769730136054445,9.08611784,0.6740597528253183,0.9005325258352899,2.0,500.0,0.5173913043478261,15.0,3.0,2022-06-17 15:28:52.758722
80,25.443847750000003,13.652183720279716,4.322092272727272,11.222602734,0.6523858669973517,0.85608869719915,2.0,500.0,0.4146341463414634,18.0,3.0,2022-06-17 15:28:53.560551
81,26.980173216417928,16.404181774436086,7.568415438596487,11.65525473,0.6236469257552166,0.7767505861806955,2.0,500.0,0.3649289099526066,21.0,3.0,2022-06-17 15:28:54.285248
82,26.937976094594607,17.409446027210876,8.141366438888884,13.045268424000001,0.6090459767083598,0.7761313874252728,2.0,500.0,0.34513274336283184,24.0,3.0,2022-06-17 15:28:55.040603
83,28.263224461538467,23.04512951937984,13.440165164556953,13.330662694,0.5527601291926942,0.6805276014122814,2.0,500.0,0.3596059113300493,27.0,3.0,2022-06-17 15:28:55.720824
84,27.346101948453608,14.166202406250008,2.8843258705036026,7.927498122,0.6610726052327537,0.9000826003098713,2.0,500.0,0.515,12.0,4.0,2022-06-17 15:28:56.444523
85,27.244323460177004,14.639407321428568,4.590765639455777,9.44751634,0.6524933416493839,0.8569710105751612,2.0,500.0,0.4619047619047619,15.0,4.0,2022-06-17 15:28:57.184460
86,26.675680417322827,15.559204158730164,5.394307290909097,10.718267297999999,0.6334404756637526,0.8335797344225031,2.0,500.0,0.40930232558139534,18.0,4.0,2022-06-17 15:28:57.923938
87,26.656727917808226,15.038394344827585,6.721914601123595,12.18794015,0.6409081383385664,0.8029624111868441,2.0,500.0,0.3177570093457944,21.0,4.0,2022-06-17 15:28:58.664192
88,26.07794853741495,18.580195438356174,9.988624845714297,13.13506058,0.5856035223595285,0.7329720802604229,2.0,500.0,0.28292682926829266,24.0,4.0,2022-06-17 15:28:59.370750
89,28.334384229729718,18.89727395918368,8.604735135869571,14.117274638,0.6015285310456198,0.7728900996962391,2.0,500.0,0.34801762114537443,27.0,4.0,2022-06-17 15:29:00.126797
90,28.32804492079207,12.183131040000012,1.8377863175675744,8.157041536,0.7013532692394562,0.9333261430753304,2.0,500.0,0.5530973451327433,12.0,5.0,2022-06-17 15:29:00.908999
91,26.94046358474577,15.516398811965802,4.863821154362408,9.99453801,0.6365086750904151,0.8548954198874754,2.0,500.0,0.4271844660194175,15.0,5.0,2022-06-17 15:29:01.633320
92,25.29878881102363,17.73676346825397,7.908591635802471,10.87065433,0.5897718220613606,0.7648230605994828,2.0,500.0,0.374384236453202,18.0,5.0,2022-06-17 15:29:02.357612
93,26.789378591240894,17.053693727941166,7.693947705202303,12.031566325999998,0.6127685470574382,0.7777669782465506,2.0,500.0,0.3251231527093596,21.0,5.0,2022-06-17 15:29:03.081710
94,26.885839027777767,20.468585825174824,10.130245606936414,13.56783048,0.5694670528125979,0.7422203709462523,2.0,500.0,0.3076923076923077,24.0,5.0,2022-06-17 15:29:03.789508
95,25.668490102040817,21.290231109589037,12.59173150289017,13.746921365999999,0.5483092787724029,0.6834520573106373,2.0,500.0,0.26865671641791045,27.0,5.0,2022-06-17 15:29:04.496514
96,27.576874029702964,14.042178540000005,4.49879277443609,8.39344777,0.6648230473142456,0.8571805726124004,2.0,500.0,0.5024630541871922,12.0,6.0,2022-06-17 15:29:05.220289
97,26.75688009821429,15.381331576576569,5.5847654041095804,9.448783424,0.6370552508615309,0.8266669436251605,2.0,500.0,0.4371859296482412,15.0,6.0,2022-06-17 15:29:05.957271
98,26.483389000000006,13.926636687074833,5.254723192513373,11.882696624000001,0.6568964453575177,0.8353153631315913,2.0,500.0,0.3755274261603376,18.0,6.0,2022-06-17 15:29:06.744441
99,27.614825739726037,16.886226979310333,8.146658585798805,12.948305666,0.6221602081495567,0.7875419020320162,2.0,500.0,0.3209302325581395,21.0,6.0,2022-06-17 15:29:07.467137
100,27.196912819354843,16.99660093506493,8.172579038043473,13.712181554,0.6169358556632081,0.7799275609069762,2.0,500.0,0.3141592920353982,24.0,6.0,2022-06-17 15:29:08.221861
101,27.277516532894737,19.541258695364238,10.953979136363637,14.241351495999998,0.5842234166757756,0.7283466144813899,2.0,500.0,0.2796208530805687,27.0,6.0,2022-06-17 15:29:08.945411
102,27.24628390178573,11.564368990990982,2.9235163655172367,8.643364300000002,0.703903754439828,0.9022174152837756,2.0,500.0,0.4838709677419355,12.0,7.0,2022-06-17 15:29:09.699830
103,28.094217967213112,14.156115074380171,3.814857867816096,10.261524886,0.6667778609424165,0.8708685572190372,2.0,500.0,0.4741379310344828,15.0,7.0,2022-06-17 15:29:10.470897
104,26.88403150000001,17.149227686131383,7.030488552147234,12.067687248,0.6122671429002917,0.8108786402911052,2.0,500.0,0.3640552995391705,18.0,7.0,2022-06-17 15:29:11.223271
105,26.30172833098591,19.294965716312056,10.609427660377364,12.879422948,0.5785582353829289,0.7386854884162332,2.0,500.0,0.29,21.0,7.0,2022-06-17 15:29:11.931154
106,26.62602228378379,19.52900021768707,11.28558580722891,13.613636782,0.5785364253417836,0.7249606097592951,2.0,500.0,0.2815533980582524,24.0,7.0,2022-06-17 15:29:12.638945
107,27.307463067567557,20.88258580952381,12.253590005952384,14.272493425999999,0.568325902714745,0.7105143722514213,2.0,500.0,0.2780487804878049,27.0,7.0,2022-06-17 15:29:13.362931
108,26.63280523076923,14.9917146407767,4.593398153284671,8.59195923,0.6420580631511854,0.8541257249949454,2.0,500.0,0.5162790697674419,12.0,8.0,2022-06-17 15:29:14.101767
109,28.726463384615393,14.577942982758614,5.6634580499999965,10.126316842,0.66527537615109,0.8430565665849137,2.0,500.0,0.4454976303317536,15.0,8.0,2022-06-17 15:29:14.840891
110,27.67568504511279,16.40530797727272,7.323977712574845,11.688651255999998,0.629598904684797,0.7907924139259493,2.0,500.0,0.3666666666666665,18.0,8.0,2022-06-17 15:29:15.564874
111,27.257359790209783,18.63006861971832,10.325318448484856,13.201267527999999,0.5956962104639596,0.7396291192712071,2.0,500.0,0.2704081632653061,21.0,8.0,2022-06-17 15:29:16.270759
112,26.941586768211927,19.423058206666653,11.004995830508461,13.975464104,0.5826969842839039,0.7209989734367986,2.0,500.0,0.2843601895734597,24.0,8.0,2022-06-17 15:29:16.994218
113,28.920487921875008,26.601301999999986,16.54379788235293,14.293671708,0.522842409606319,0.6424952070988907,2.0,500.0,0.3155080213903743,27.0,8.0,2022-06-17 15:29:17.671005
114,26.356599875,13.329670081081085,3.1370275833333348,8.859415698000001,0.6661215150068518,0.8895695121671751,2.0,500.0,0.4790697674418605,12.0,9.0,2022-06-17 15:29:18.425340
115,26.92495747933885,14.048803358333327,5.644036830065353,9.871439056,0.658994194918924,0.8253283340639403,2.0,500.0,0.4265402843601896,15.0,9.0,2022-06-17 15:29:19.164243
116,26.863688929687505,17.57038556692913,10.525524173611107,11.417408007999999,0.6064475396932498,0.7326846831145408,2.0,500.0,0.3005464480874317,18.0,9.0,2022-06-17 15:29:19.840686
117,27.369979857142855,19.64301013669066,11.605570660256419,13.094808314000002,0.583921769241155,0.7241053674280155,2.0,500.0,0.25925925925925924,21.0,9.0,2022-06-17 15:29:20.532584
118,28.056749014184398,22.13685862142857,13.211800541666662,14.074223596,0.5607244331245472,0.6853959486319469,2.0,500.0,0.2806122448979592,24.0,9.0,2022-06-17 15:29:21.225129
119,27.890194284722234,23.893737160839148,15.024035481707307,14.85454543,0.5403191293270896,0.6685128021947954,2.0,500.0,0.2763819095477387,27.0,9.0,2022-06-17 15:29:21.933443
120,27.469469632352943,10.703659686567162,0.9561399636363624,5.102634025948103,0.7225818104561378,0.9593142811475772,3.0,500.0,0.6494845360824743,12.0,0.0,2022-06-17 15:29:22.594306
121,26.279987635294123,10.968488916666665,1.4734851404958649,6.239137640718563,0.7079845713475224,0.9434918821714918,3.0,500.0,0.5728643216080402,15.0,0.0,2022-06-17 15:29:23.270926
122,27.011978989130426,10.918288593406608,2.022320725190849,6.907626139720558,0.7143835688645603,0.9238432232515508,3.0,500.0,0.5720930232558139,18.0,0.0,2022-06-17 15:29:23.979791
123,25.457374930693067,13.597228220000007,4.040859372262776,7.852844183632734,0.6540953209325528,0.8591683220922389,3.0,500.0,0.45698924731182794,21.0,0.0,2022-06-17 15:29:24.639903
124,25.38765136607143,13.542276144144141,2.7727222,8.658324011976047,0.6541689296708763,0.9011247891907236,3.0,500.0,0.4814814814814815,24.0,0.0,2022-06-17 15:29:25.332253
125,26.96254048571429,15.24588041346153,5.503358413043472,8.797271155688623,0.6410003603931061,0.8280449049693229,3.0,500.0,0.5,27.0,0.0,2022-06-17 15:29:26.005874
126,26.84701113513513,12.051316041095893,0.6654079843750029,5.685955698602794,0.6930859508879613,0.9702862537411782,3.0,500.0,0.6542056074766355,12.0,1.0,2022-06-17 15:29:26.728181
127,27.40375532911393,11.763691423076926,1.9539933913043481,6.124511193612774,0.7023265310477035,0.9271007881634059,3.0,500.0,0.6183574879227053,15.0,1.0,2022-06-17 15:29:27.404226
128,27.43884470967741,12.118233250000007,2.449710098484855,7.237032928143713,0.6959444474905006,0.9118109980661612,3.0,500.0,0.5485436893203883,18.0,1.0,2022-06-17 15:29:28.096031
129,26.874271180180163,13.113479490909107,2.0828703245033227,8.777061864271456,0.6740540065574945,0.928931982560372,3.0,500.0,0.4861111111111111,21.0,1.0,2022-06-17 15:29:28.787051
130,27.23279631132076,14.815429780952373,3.357240553333331,8.952099716566867,0.6498162348250767,0.8866383459728588,3.0,500.0,0.5069767441860465,24.0,1.0,2022-06-17 15:29:29.474841
131,28.45461199065421,14.805251122641506,4.901322133802814,9.170436135728544,0.6598707012772408,0.8491574062388264,3.0,500.0,0.5,27.0,1.0,2022-06-17 15:29:30.152364
132,28.258658464788734,11.493247657142858,0.7472126410256434,5.576813013972055,0.7137822046883864,0.9688981731442754,3.0,500.0,0.6635071090047393,12.0,2.0,2022-06-17 15:29:30.860152
133,27.99362520481927,11.663853243902444,1.1683808960000033,6.562162463073852,0.7083953882205027,0.9554720245656438,3.0,500.0,0.5911330049261084,15.0,2.0,2022-06-17 15:29:31.551999
134,25.301629480392148,11.014607089108921,2.4926634097222284,7.365699331337327,0.6987807840153537,0.9028107074057716,3.0,500.0,0.49,18.0,2.0,2022-06-17 15:29:32.228449
135,26.44769069387755,15.585369525773196,4.908287948148146,8.136441502994012,0.6316013367569705,0.8385295672837598,3.0,500.0,0.4585635359116022,21.0,2.0,2022-06-17 15:29:32.873773
136,26.20992228448276,12.7628799826087,3.674793209459463,8.970080473053892,0.6744222624124241,0.8793568145117374,3.0,500.0,0.4528301886792453,24.0,2.0,2022-06-17 15:29:33.566794
137,27.410407791304344,13.582372684210528,4.226601039473688,9.302419858283432,0.6705963829266816,0.8633270045228572,3.0,500.0,0.4549763033175355,27.0,2.0,2022-06-17 15:29:34.259875
138,27.24215806578946,11.856390746666682,1.0412455873015949,5.869384075848304,0.6995474742457441,0.9556712167153432,3.0,500.0,0.6448598130841121,12.0,3.0,2022-06-17 15:29:34.968163
139,26.84641776190476,11.307650650602412,1.7672832560000025,6.3279750538922155,0.7061231888851928,0.9308278906225704,3.0,500.0,0.58,15.0,3.0,2022-06-17 15:29:35.644205
140,26.2333970631579,13.886272489361696,3.166405656488545,7.550742165668661,0.6562697337734951,0.8907699616725144,3.0,500.0,0.5388349514563107,18.0,3.0,2022-06-17 15:29:36.332837
141,27.166234429906545,13.762599556603773,3.9214827448275873,8.706955562874251,0.6658356265986166,0.8697516837161297,3.0,500.0,0.4830917874396135,21.0,3.0,2022-06-17 15:29:37.008660
142,27.81769098148149,13.974848130841107,4.027430691275155,8.932880403193613,0.6676810580966797,0.8666360145480896,3.0,500.0,0.4881516587677725,24.0,3.0,2022-06-17 15:29:37.701762
143,27.118985114754096,12.15728801652893,2.336563084745768,9.520858714570858,0.6922236496975018,0.913470549295038,3.0,500.0,0.4958677685950413,27.0,3.0,2022-06-17 15:29:38.456754
144,28.41294366197184,11.884084985714278,0.9808456347826064,5.658541640718562,0.7080287434949281,0.9604109742826368,3.0,500.0,0.6502463054187192,12.0,4.0,2022-06-17 15:29:39.148291
145,26.366998910112358,12.141135340909102,1.3752441086956595,6.83935533732535,0.6871467052181258,0.9444277935874459,3.0,500.0,0.5821596244131455,15.0,4.0,2022-06-17 15:29:39.857492
146,25.67316849107143,10.361410306306306,2.4467189183673472,7.985978988023953,0.7142930610718441,0.910652922344278,3.0,500.0,0.4691943127962086,18.0,4.0,2022-06-17 15:29:40.563946
147,27.405924053191484,16.750135645161293,4.2895042112676105,8.240901602794413,0.6231753849962992,0.8526556693868217,3.0,500.0,0.5436893203883495,21.0,4.0,2022-06-17 15:29:41.254730
148,27.684506292452816,15.272771885714302,4.558406358620699,9.11316507984032,0.6466348988422378,0.8543543455214254,3.0,500.0,0.4726368159203979,24.0,4.0,2022-06-17 15:29:41.931937
149,27.461611049586764,13.53928830000001,3.533951583850942,9.845025696606788,0.6716135902359229,0.8850008673541564,3.0,500.0,0.45495495495495497,27.0,4.0,2022-06-17 15:29:42.639700
150,27.278109421686764,10.712427499999986,1.2723974954128348,6.227503001996008,0.7204714534136851,0.9558659561859834,3.0,500.0,0.6009615384615384,12.0,5.0,2022-06-17 15:29:43.331958
151,27.195360447916674,11.587320484210515,2.64485448387096,7.4080802135728545,0.7034135518941511,0.9116374690708101,3.0,500.0,0.5492957746478874,15.0,5.0,2022-06-17 15:29:44.039122
152,29.423862858585853,11.606564683673474,2.025186902255648,8.024217121756488,0.7191779278828705,0.933500524681507,3.0,500.0,0.5074626865671642,18.0,5.0,2022-06-17 15:29:44.701903
153,26.182970598360647,12.900980694214885,3.662879727891161,9.4692585748503,0.6717336067542815,0.8867708306762114,3.0,500.0,0.4429223744292237,21.0,5.0,2022-06-17 15:29:45.407023
154,26.495558133333336,11.798159193277307,4.587968230769227,9.118843970059881,0.6936845430546531,0.8568589698298571,3.0,500.0,0.4088669950738916,24.0,5.0,2022-06-17 15:29:46.098568
155,25.64156674218749,13.314447133858275,3.7625382073170814,9.945264161676644,0.6599807011718849,0.8759200883204167,3.0,500.0,0.4434782608695652,27.0,5.0,2022-06-17 15:29:46.822434
156,26.6380888888889,11.325008862499988,1.1133196587301506,6.0690107365269474,0.7042775480546172,0.9542125788456604,3.0,500.0,0.6179245283018868,12.0,6.0,2022-06-17 15:29:47.530450
157,27.91895494623655,10.626588750000016,1.588481481203019,7.119209379241518,0.7264643658493929,0.9408893129790477,3.0,500.0,0.5633802816901409,15.0,6.0,2022-06-17 15:29:48.238354
158,25.43535459633027,12.497806731481488,2.622097769230774,8.174691405189623,0.6725637685520088,0.9007700773566644,3.0,500.0,0.5219298245614035,18.0,6.0,2022-06-17 15:29:48.961364
159,26.899707336206895,12.787607130434775,3.10015474213836,9.135907566866267,0.6796789892700843,0.8926310275277778,3.0,500.0,0.4821428571428572,21.0,6.0,2022-06-17 15:29:49.669144
160,25.956558396551717,13.905020469565224,5.238205190140852,9.157240241516966,0.6531314254674639,0.8386509793742858,3.0,500.0,0.4051282051282051,24.0,6.0,2022-06-17 15:29:50.330760
161,26.79695464347825,14.770732780701769,6.501464391608403,9.476609740518963,0.6466564200797035,0.8049088638776671,3.0,500.0,0.41326530612244894,27.0,6.0,2022-06-17 15:29:51.007440
162,24.84581060975609,11.931594,1.2856252440944882,6.0118354730538925,0.6782561755295827,0.9456443308738092,3.0,500.0,0.6095238095238096,12.0,7.0,2022-06-17 15:29:51.691927
163,27.701142136363625,13.685787390804613,2.4965349393939475,7.222430972055888,0.6718456308710198,0.9091759782092048,3.0,500.0,0.5906976744186047,15.0,7.0,2022-06-17 15:29:52.401662
164,26.26112247572815,13.221623794117653,3.688208411764712,8.140318205588823,0.6672985780720773,0.8762560280473695,3.0,500.0,0.4744897959183674,18.0,7.0,2022-06-17 15:29:53.077609
165,28.05918512820513,11.845092370689654,3.594181625,9.32203724750499,0.7049508521433921,0.8888625480977472,3.0,500.0,0.4608294930875576,21.0,7.0,2022-06-17 15:29:53.768578
166,29.33694523364485,15.846741877358491,5.245216636363642,9.672364359281435,0.6514169653497605,0.8443461508739295,3.0,500.0,0.4512820512820513,24.0,7.0,2022-06-17 15:29:54.444811
167,26.54770791803278,14.592992950413228,5.645703960000002,9.934329493013973,0.6471722325107211,0.830783630010318,3.0,500.0,0.3869346733668342,27.0,7.0,2022-06-17 15:29:55.105804
